id,action_type,created,metadata_json,occurred_at,question,run,target_id,updated,user
65rcy8pa1eoq6qq,page_view,2026-08-14 12:34:24.346Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/question"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:34:25.215Z,3o2fj1znev0krvz,,,2026-08-14 12:34:24.346Z,216bb226ec191993
7c19tskn6pz78db,proposal_view,2026-08-14 12:34:28.511Z,,2026-08-14 12:34:29.376Z,3o2fj1znev0krvz,,2w5teh1hty0mznr,2026-08-14 12:34:28.511Z,216bb226ec191993
ja6z5klcemexgt5,tab_switch,2026-08-14 12:37:04.482Z,"{""state"": ""visible""}",2026-08-14 12:37:05.317Z,,,,2026-08-14 12:37:04.482Z,216bb226ec191993
mtw0i78kxjf600g,proposal_view,2026-08-14 12:37:16.044Z,,2026-08-14 12:37:16.897Z,3o2fj1znev0krvz,,eesc7p17sxod25m,2026-08-14 12:37:16.043Z,216bb226ec191993
18bz6xfwxcsqeph,tab_switch,2026-08-14 12:41:08.657Z,"{""state"": ""visible""}",2026-08-14 12:41:09.502Z,,,,2026-08-14 12:41:08.657Z,216bb226ec191993
rwe3ja6f4tr39fs,proposal_view,2026-08-14 12:41:18.726Z,,2026-08-14 12:41:19.589Z,3o2fj1znev0krvz,,d8last7n0bdbqme,2026-08-14 12:41:18.726Z,216bb226ec191993
v8w55tf8uv698y8,proposal_view,2026-08-14 12:41:20.742Z,,2026-08-14 12:41:21.598Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:41:20.742Z,216bb226ec191993
6l93bdblvznj9ax,proposal_view,2026-08-14 12:41:31.400Z,,2026-08-14 12:41:32.267Z,3o2fj1znev0krvz,,d8last7n0bdbqme,2026-08-14 12:41:31.400Z,216bb226ec191993
k51hvvng1ts320d,proposal_view,2026-08-14 12:41:42.620Z,,2026-08-14 12:41:43.478Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:41:42.620Z,216bb226ec191993
lvkpzow5ksn03ta,tab_switch,2026-08-14 12:41:51.327Z,"{""state"": ""visible""}",2026-08-14 12:41:51.248Z,,,,2026-08-14 12:41:51.327Z,b5234477b29af758
el94vh20eymyg2c,compare_open,2026-08-14 12:41:58.083Z,"{""pool_size"": 2, ""proposal_ids"": [""usjpvaq5nnvjl9w"", ""wyx4lc9o5ebp473""]}",2026-08-14 12:41:58.947Z,,,,2026-08-14 12:41:58.083Z,216bb226ec191993
i2lro7mgltpgve5,page_view,2026-08-14 12:41:58.257Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/compare""}",2026-08-14 12:41:59.110Z,3o2fj1znev0krvz,,,2026-08-14 12:41:58.257Z,216bb226ec191993
1hdk8t4f41953xl,proposal_view,2026-08-14 12:42:21.040Z,,2026-08-14 12:42:21.902Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:42:21.040Z,216bb226ec191993
y4kfa8fvzugh5wc,page_view,2026-08-14 12:42:21.052Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/compare"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:42:21.916Z,3o2fj1znev0krvz,,,2026-08-14 12:42:21.052Z,216bb226ec191993
l7fumjtagiq5w07,feed_filter_change,2026-08-14 12:42:54.810Z,"{""selectedLabelId"": ""l1f41kw2xd9n1ve"", ""sortMode"": ""Newest""}",2026-08-14 12:42:55.673Z,,,,2026-08-14 12:42:54.810Z,216bb226ec191993
fh2qgo4wc7m5dgu,feed_filter_change,2026-08-14 12:43:00.760Z,"{""selectedLabelId"": ""u6haa7etn99pu49"", ""sortMode"": ""Newest""}",2026-08-14 12:43:01.626Z,,,,2026-08-14 12:43:00.760Z,216bb226ec191993
4gzjz9qqmh5cv9m,feed_filter_change,2026-08-14 12:43:02.658Z,"{""selectedLabelId"": ""l1f41kw2xd9n1ve"", ""sortMode"": ""Newest""}",2026-08-14 12:43:03.517Z,,,,2026-08-14 12:43:02.658Z,216bb226ec191993
me1p1alokp7hpb6,page_view,2026-08-14 12:43:20.268Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:43:21.117Z,3o2fj1znev0krvz,,,2026-08-14 12:43:20.268Z,216bb226ec191993
oq0931ifbwkwhg2,proposal_view,2026-08-14 12:43:55.060Z,,2026-08-14 12:43:55.926Z,3o2fj1znev0krvz,,eesc7p17sxod25m,2026-08-14 12:43:55.060Z,216bb226ec191993
69y7ibxjd7gaj4g,compare_open,2026-08-14 12:44:54.466Z,"{""pool_size"": 2, ""proposal_ids"": [""eesc7p17sxod25m"", ""m5vq0q540kenhen""]}",2026-08-14 12:44:55.289Z,,,,2026-08-14 12:44:54.466Z,216bb226ec191993
1lyp99y2potdj7h,page_view,2026-08-14 12:44:54.551Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/compare""}",2026-08-14 12:44:55.414Z,3o2fj1znev0krvz,,,2026-08-14 12:44:54.551Z,216bb226ec191993
gihk3xl72dzr71i,proposal_view,2026-08-14 12:45:08.830Z,,2026-08-14 12:45:09.691Z,3o2fj1znev0krvz,,eesc7p17sxod25m,2026-08-14 12:45:08.830Z,216bb226ec191993
lm54hdl27jlgwk3,page_view,2026-08-14 12:45:08.837Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/compare"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:45:09.707Z,3o2fj1znev0krvz,,,2026-08-14 12:45:08.837Z,216bb226ec191993
m12ll742xfrk9df,proposal_view,2026-08-14 12:45:22.276Z,,2026-08-14 12:45:23.141Z,3o2fj1znev0krvz,,eesc7p17sxod25m,2026-08-14 12:45:22.276Z,216bb226ec191993
f9okm842sasm697,proposal_view,2026-08-14 12:45:32.984Z,,2026-08-14 12:45:33.848Z,3o2fj1znev0krvz,,n8luy5w1pc5olz4,2026-08-14 12:45:32.984Z,216bb226ec191993
dusud15maq8n70v,proposal_view,2026-08-14 12:45:37.113Z,,2026-08-14 12:45:37.974Z,3o2fj1znev0krvz,,m5vq0q540kenhen,2026-08-14 12:45:37.113Z,216bb226ec191993
vflt3tf35n173h6,proposal_view,2026-08-14 12:45:56.225Z,,2026-08-14 12:45:57.081Z,3o2fj1znev0krvz,,n8luy5w1pc5olz4,2026-08-14 12:45:56.225Z,216bb226ec191993
d68dycrv9guj0al,proposal_view,2026-08-14 12:45:58.865Z,,2026-08-14 12:45:59.734Z,3o2fj1znev0krvz,,m5vq0q540kenhen,2026-08-14 12:45:58.865Z,216bb226ec191993
610tmgvvion4u0d,page_view,2026-08-14 12:46:05.331Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas""}",2026-08-14 12:46:06.159Z,3o2fj1znev0krvz,,,2026-08-14 12:46:05.331Z,216bb226ec191993
0uz036ro2423pax,proposal_view,2026-08-14 12:46:23.176Z,,2026-08-14 12:46:24.038Z,3o2fj1znev0krvz,,usjpvaq5nnvjl9w,2026-08-14 12:46:23.176Z,216bb226ec191993
6b2zfy9tzg3xex0,proposal_view,2026-08-14 12:46:28.040Z,,2026-08-14 12:46:28.903Z,3o2fj1znev0krvz,,2w5teh1hty0mznr,2026-08-14 12:46:28.040Z,216bb226ec191993
ziax76hn8fovdr5,compare_open,2026-08-14 12:46:34.081Z,"{""pool_size"": 2, ""proposal_ids"": [""2w5teh1hty0mznr"", ""usjpvaq5nnvjl9w""]}",2026-08-14 12:46:34.945Z,,,,2026-08-14 12:46:34.081Z,216bb226ec191993
oi0eobyliqpsh3z,page_view,2026-08-14 12:46:34.216Z,"{""from"": ""/de/questions/3o2fj1znev0krvz/proposals/ideas"", ""to"": ""/de/questions/3o2fj1znev0krvz/proposals/compare""}",2026-08-14 12:46:35.053Z,3o2fj1znev0krvz,,,2026-08-14 12:46:34.216Z,216bb226ec191993
ys4r6n2kfu7k4l0,proposal_view,2026-08-14 12:47:38.774Z,,2026-08-14 12:47:38.599Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:47:38.774Z,b5234477b29af758
xg5ublqx58jfob3,proposal_view,2026-08-14 12:47:47.653Z,,2026-08-14 12:47:47.442Z,76q0g006tjtp7gp,,xtsnw7ypbsms4jl,2026-08-14 12:47:47.653Z,b5234477b29af758
e8w9aqaqpezxbrd,proposal_view,2026-08-14 12:48:24.381Z,,2026-08-14 12:48:24.168Z,76q0g006tjtp7gp,,z5ovabzo2syrqbj,2026-08-14 12:48:24.381Z,b5234477b29af758
bvflgkeusz07gx5,proposal_view,2026-08-14 12:48:27.854Z,,2026-08-14 12:48:27.648Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:48:27.854Z,b5234477b29af758
x6gd9wm7ofrk2hz,proposal_view,2026-08-14 12:48:34.551Z,,2026-08-14 12:48:34.313Z,76q0g006tjtp7gp,,z5ovabzo2syrqbj,2026-08-14 12:48:34.551Z,b5234477b29af758
tipi2xvqni88dey,proposal_view,2026-08-14 12:48:41.107Z,,2026-08-14 12:48:40.873Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:48:41.107Z,b5234477b29af758
mpzv83ff1umsfmu,proposal_view,2026-08-14 12:48:45.869Z,,2026-08-14 12:48:45.664Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:48:45.869Z,b5234477b29af758
m18qzrkthxtzx2a,proposal_view,2026-08-14 12:48:58.776Z,,2026-08-14 12:48:58.541Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:48:58.776Z,b5234477b29af758
ulheuoufb8l7lc4,proposal_view,2026-08-14 12:50:31.578Z,,2026-08-14 12:50:31.343Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:50:31.578Z,b5234477b29af758
y9r07796zqcw0sz,proposal_view,2026-08-14 12:50:38.485Z,,2026-08-14 12:50:38.251Z,76q0g006tjtp7gp,,yuk7erdsr4l9gbd,2026-08-14 12:50:38.485Z,b5234477b29af758
kgmsg07c468z87k,proposal_view,2026-08-14 12:50:43.172Z,,2026-08-14 12:50:42.942Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:50:43.172Z,b5234477b29af758
awubimmio515yyp,proposal_view,2026-08-14 12:51:03.841Z,,2026-08-14 12:51:03.605Z,76q0g006tjtp7gp,,jm45hx8bajf99lv,2026-08-14 12:51:03.841Z,b5234477b29af758
b84vzr39tme5nko,proposal_view,2026-08-14 12:51:29.172Z,,2026-08-14 12:51:28.942Z,76q0g006tjtp7gp,,8mnhz0jpnllu7jd,2026-08-14 12:51:29.172Z,b5234477b29af758
